"id","distance","moving_time","elapsed_time","total_elevation_gain","type","sport_type","start_date","location_city","location_state","location_country","athlete_count","trainer","commute","manual","private","gear_id","average_speed","max_speed","has_heartrate","heartrate_opt_out","display_hide_heartrate_option","elev_high","elev_low","upload_id_str","external_id","pr_count","stravaConnectionId","createdAt","updatedAt","gender","age","score","week","wasCalculated"
12047,"12010.1",4275,4320,"105","Run","RUN","2024-08-21 01:48:45",NULL,NULL,"United States",1,False,False,False,False,"g13263","2.809","4.24",False,False,False,"92.2","46.2","13008234494","stripped_garmin_ping_364053327199",0,"clx50in7e00018mc4q47nywua","2024-08-30 19:37:37.932","2024-08-30 19:37:37.932","male",51,"43.95",34,True
12048,"7573.5",1690,1767,"51","Ride","ROAD","2024-08-20 01:16:44",NULL,NULL,"United States",1,False,False,False,False,"b120709","4.481","8.902",False,False,False,"144.8","102.8","12997963815","stripped_garmin_ping_363791727314",0,"clx50in7e00018mc4q47nywua","2024-08-30 19:37:37.932","2024-08-30 19:37:37.932","male",51,"83.31",34,True
12049,"1874.5",2403,2413,"0","Swim","SWIM","2024-08-20 00:11:08",NULL,NULL,"United States",1,True,False,False,False,NULL,"0.78","1.182",False,False,False,"0","0","12997739433","stripped_garmin_ping_363784667219",0,"clx50in7e00018mc4q47nywua","2024-08-30 19:37:37.933","2024-08-30 19:37:37.933","male",51,"0",34,False
12050,"4415",1264,1264,"66","Ride","ROAD","2024-08-19 23:41:55",NULL,NULL,"United States",1,False,False,False,False,"b120709","3.493","7.868",False,False,False,"119","76","12997438893","stripped_garmin_ping_363776027458",0,"clx50in7e00018mc4q47nywua","2024-08-30 19:37:37.933","2024-08-30 19:37:37.933","male",51,"100",34,True
12051,"70794.5",10104,11504,"332","Ride","ROAD","2024-08-19 14:30:33",NULL,NULL,"United States",1,False,False,False,False,"b120709","7.007","12.872",False,False,False,"99.6","-21.8","12994756914","stripped_garmin_ping_363707171886",0,"clx50in7e00018mc4q47nywua","2024-08-30 19:37:37.933","2024-08-30 19:37:37.933","male",51,"24.6",34,True
12052,"5048.4",2234,2647,"21","Hike","HIKE","2024-08-18 22:52:04",NULL,NULL,"United States",1,False,False,False,False,"g13263","2.26","16.052",False,False,False,"28.4","11.2","12988335239","stripped_garmin_ping_363517984638",0,"clx50in7e00018mc4q47nywua","2024-08-30 19:37:37.933","2024-08-30 19:37:37.933","male",51,"0",33,False
12053,"9007.4",3040,3181,"74","Run","RUN","2024-08-18 19:02:16",NULL,NULL,"United States",1,False,False,False,False,"g13263","2.963","4.187",False,False,False,"93.6","73.8","12987281408","stripped_garmin_ping_363481229135",0,"clx50in7e00018mc4q47nywua","2024-08-30 19:37:37.933","2024-08-30 19:37:37.933","male",51,"39.85",33,True
12054,"1943.1",2482,2488,"0","Swim","SWIM","2024-08-17 00:00:56",NULL,NULL,"United States",1,True,False,False,False,NULL,"0.783","1.143",False,False,False,"0","0","12986925936","stripped_garmin_ping_363471293857",0,"clx50in7e00018mc4q47nywua","2024-08-30 19:37:37.933","2024-08-30 19:37:37.933","male",51,"0",33,False
12055,"9010.2",3130,3233,"62","Run","RUN","2024-08-16 14:38:04",NULL,NULL,"United States",1,False,False,False,False,"g13263","2.879","4.603",False,False,False,"80","56.2","12965882764","stripped_garmin_ping_362945215777",0,"clx50in7e00018mc4q47nywua","2024-08-30 19:37:37.933","2024-08-30 19:37:37.933","male",51,"42.5",33,True
12056,"41473",6199,6360,"316","Ride","ROAD","2024-08-15 14:20:21",NULL,NULL,"United States",1,False,False,False,False,"b120709","6.69","12.473",False,False,False,"140.2","16.6","12956250843","stripped_garmin_ping_362707465642",0,"clx50in7e00018mc4q47nywua","2024-08-30 19:37:37.933","2024-08-30 19:37:37.933","male",51,"30.93",33,True
