id,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,start_date,location_city,location_state,location_country,athlete_count,trainer,commute,manual,private,gear_id,average_speed,max_speed,has_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id_str,external_id,pr_count,stravaConnectionId,createdAt,updatedAt,gender,age,score,week,wasCalculated
12337,18172.5,5633,7592,166.0,Ride,ROAD,2024-02-12 15:57:53,,,United States,1,False,False,False,False,b120709,3.226,8.366,False,False,False,106.4,46.6,11493140436,garmin_ping_320740367441,0,clx50in7e00018mc4q47nywua,2024-08-30 19:37:37.947,2024-08-30 19:37:37.947,male,51,100.0,7,True
12346,17235.8,4428,4861,206.0,Ride,ROAD,2024-02-04 23:57:58,,,United States,1,False,False,False,False,b120709,3.892,8.762,False,False,False,106.6,43.8,11441912425,garmin_ping_319281265582,0,clx50in7e00018mc4q47nywua,2024-08-30 19:37:37.948,2024-08-30 19:37:37.948,male,51,97.99,5,True
12356,17827.5,4500,5137,186.0,Ride,ROAD,2024-01-30 22:03:57,,,United States,1,False,False,False,False,b120709,3.962,9.817,False,False,False,133.6,71.8,11406280275,garmin_ping_318319739070,0,clx50in7e00018mc4q47nywua,2024-08-30 19:37:37.948,2024-08-30 19:37:37.948,male,51,95.3,5,True
12357,8752.3,2076,2239,101.0,Ride,ROAD,2024-01-30 15:34:27,,,United States,1,False,False,False,False,b120709,4.216,9.51,False,False,False,151.8,73.2,11403275982,garmin_ping_318256279852,2,clx50in7e00018mc4q47nywua,2024-08-30 19:37:37.948,2024-08-30 19:37:37.948,male,51,90.77,5,True
12358,7360.7,1884,1947,46.0,Ride,ROAD,2024-01-30 02:23:57,,,United States,1,False,False,False,False,b120709,3.907,8.209,False,False,False,143.8,101.4,11399690917,garmin_ping_318153935020,0,clx50in7e00018mc4q47nywua,2024-08-30 19:37:37.948,2024-08-30 19:37:37.948,male,51,100.0,5,True
12360,4454.3,1274,1367,67.0,Ride,ROAD,2024-01-30 00:31:19,,,United States,1,False,False,False,False,b120709,3.496,7.654,False,False,False,117.6,73.4,11399249497,garmin_ping_318138157565,0,clx50in7e00018mc4q47nywua,2024-08-30 19:37:37.948,2024-08-30 19:37:37.948,male,51,100.0,5,True
12369,13161.6,3222,4192,132.0,Ride,ROAD,2024-01-25 22:19:02,,,United States,1,False,False,False,False,b120709,4.085,8.762,False,False,False,111.8,39.0,11370889403,garmin_ping_317376734096,4,clx50in7e00018mc4q47nywua,2024-08-30 19:37:37.949,2024-08-30 19:37:37.949,male,51,93.72,4,True
12370,8817.0,2175,2273,101.0,Ride,ROAD,2024-01-25 15:29:39,,,United States,1,False,False,False,False,b120709,4.054,11.912,False,False,False,79.0,5.2,11368274452,garmin_ping_317316748962,2,clx50in7e00018mc4q47nywua,2024-08-30 19:37:37.949,2024-08-30 19:37:37.949,male,51,96.92,4,True
12371,6386.3,1776,1852,47.0,Ride,ROAD,2024-01-25 02:19:47,,,United States,1,False,False,False,False,b120709,3.596,7.602,False,False,False,146.8,98.6,11365041287,garmin_ping_317217478151,0,clx50in7e00018mc4q47nywua,2024-08-30 19:37:37.949,2024-08-30 19:37:37.949,male,51,100.0,4,True
12373,4402.7,1120,1273,66.0,Ride,ROAD,2024-01-25 00:32:11,,,United States,1,False,False,False,False,b120709,3.931,7.485,False,False,False,118.8,73.8,11364674320,garmin_ping_317203950425,0,clx50in7e00018mc4q47nywua,2024-08-30 19:37:37.949,2024-08-30 19:37:37.949,male,51,100.0,4,True
12381,17534.3,5663,8104,143.0,Ride,ROAD,2024-01-18 16:00:32,,,United States,1,False,False,False,False,b120709,3.096,10.98,False,False,False,107.0,50.8,11323239522,garmin_ping_316044199309,0,clx50in7e00018mc4q47nywua,2024-08-30 19:37:37.949,2024-08-30 19:37:37.949,male,51,100.0,3,True
12392,21912.3,5090,5443,177.0,Ride,ROAD,2024-01-09 20:09:25,,,United States,1,False,False,False,False,b120709,4.305,11.294,False,False,False,142.0,64.6,11264235047,garmin_ping_314420985175,0,clx50in7e00018mc4q47nywua,2024-08-30 19:37:37.95,2024-08-30 19:37:37.95,male,51,82.56,2,True
12393,13766.7,4368,5616,143.0,Ride,ROAD,2024-01-09 15:31:21,,,United States,1,False,False,False,False,b120709,3.152,8.566,False,False,False,163.4,88.2,11262449590,garmin_ping_314380548974,0,clx50in7e00018mc4q47nywua,2024-08-30 19:37:37.95,2024-08-30 19:37:37.95,male,51,100.0,2,True
